,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
4336,Time Technoplast,2024-05-23,8,Annually,2150844.05,307.87374725341795,8.59625940852977,8.59625940852977,17.27557235591567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,Time Technoplast,2023-05-29,8,Annually,2857030.0816326533,178.44224495401187,0.0,0.0,39.079159550300965,53.621556508089164,62.99830105405122,76.92938147036553,83.21190602528176,99.79549084959733,109.58716097081047,96.1165370520835,147.90488666323975,203.8249774763571
4338,Time Technoplast,2022-05-28,8,Annually,1764282.5951417005,95.63502051473147,12.438627574128239,46.11445498793146,2.5230449820006786,-1.3100533025687897,18.195040851347148,0.8478999185480545,0.45625739868976595,-4.879865345634633,-10.069130616255464,-18.244663512050966,-20.69243114366378,-24.608848812252624
4339,Time Technoplast,2021-05-28,6,Annually,1565946.253012048,79.16907629909285,28.58201364876445,33.345367906565784,-2.699604617138586,-7.294681476736894,-14.646754045864988,-18.626829903639493,-19.090828244554462,-14.798881845818507,-16.596854039222166,0.6289617270902338,-20.71481793720068,-25.87675784973507
4340,Time Technoplast,2024-05-23,7,Quarterly-03,2150844.05,307.87374725341795,8.59625940852977,8.59625940852977,17.27557235591567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,Time Technoplast,2023-11-10,8,Quarterly-9,2182576.473053892,234.9790410938377,0.0,2.655672016899807,7.87986945046034,7.344636664761624,29.259597973770674,24.293789822355567,57.38923788448474,70.08623870427604,100.59470712833662,0.0,0.0,0.0
4342,Time Technoplast,2023-05-29,7,Quarterly-03,2857030.0816326533,178.44224495401187,0.0,0.0,39.079159550300965,53.621556508089164,62.99830105405122,76.92938147036553,83.21190602528176,99.79549084959733,109.58716097081047,96.1165370520835,147.90488666323975,203.8249774763571
4343,Aster DM Healthcare,2024-05-28,5,Annually,2044453.5675675676,350.58783948743667,14.630835905186956,14.630835905186956,-8.62750249563199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,Aster DM Healthcare,2023-05-25,4,Annually,1164567.293877551,365.3057146344866,6.530058886798057,6.530058886798057,0.8268994554199718,11.540542049880944,15.117751576569582,18.155673584777173,20.276823194841008,19.59374039263442,45.49705001343429,54.95236456232298,74.31243672850808,47.36653828828123
4345,Aster DM Healthcare,2022-05-24,8,Annually,563410.3024193548,227.08588729366178,1.1179845151386134,1.1179845151386134,0.6982826554017869,31.393654166424074,21.879538574968883,44.28280643541612,43.81727697895848,34.506826201221756,31.160889438195248,27.75676437543271,32.41198976430107,38.52196876370904
4346,Aster DM Healthcare,2021-06-22,8,Annually,1257971.032128514,185.84598384995058,4.2904267337634625,4.2904267337634625,1.5189857861869378,21.740506009663388,32.40505727515152,22.405059156139767,25.632910221747824,12.943036214729354,20.031640730242273,12.08861611494042,14.525310985353808,24.810128344216835
4347,Aster DM Healthcare,2024-05-28,6,Quarterly-03,2044453.5675675676,350.58783948743667,14.630835905186956,14.630835905186956,-8.62750249563199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,Aster DM Healthcare,2023-11-14,4,Quarterly-9,1721957.8,398.7139396898674,1.1874385624848418,1.1874385624848418,17.557941182356824,26.30718627235152,39.720733331057325,27.257884321299112,54.11131346688814,41.14975884083495,36.8292484804677,0.0,0.0,0.0
4349,Aster DM Healthcare,2023-05-25,7,Quarterly-03,1164567.293877551,365.3057146344866,6.530058886798057,6.530058886798057,0.8268994554199718,11.540542049880944,15.117751576569582,18.155673584777173,20.276823194841008,19.59374039263442,45.49705001343429,54.95236456232298,74.31243672850808,47.36653828828123
4350,Siti Networks,2023-05-30,6,Annually,1504575.681632653,0.7957142873686187,33.33333002196431,45.45454446934474,12.499995343387196,-18.750004190951525,12.499995343387196,6.2500013969838415,-6.2500013969838415,-6.2500013969838415,0.0,31.249992083758233,-12.500002793967683,0.0
4351,Siti Networks,2022-05-28,6,Annually,2563653.3643724695,1.5362348122152722,26.666665077209473,100.0,-10.526312157057612,-10.526312157057612,-13.157894901951927,-21.05263058828844,-13.157894901951927,-21.05263058828844,-13.157894901951927,-21.05263058828844,-39.47368470585578,-39.47368470585578
4352,Siti Networks,2021-06-25,5,Annually,3017322.497991968,2.5407630564218544,18.518518191469717,18.518518191469717,9.374998370185518,-9.374998370185518,9.374998370185518,15.62499976716936,74.99999441206462,153.1250081490724,153.1250081490724,68.75000046566127,87.49999720603232,56.2499976716936
