,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
6057,Mold Tek Packaging,2023-05-03,5,Annually,59076.71951219512,916.8821130768071,7.762288531658676,19.791531688407247,-3.711480175821817,3.5466211901281346,3.0021547127619295,-4.87037483720826,-9.268094705438674,-9.102898835323177,-12.276637971872479,-8.857610225213975,-12.882350037124663,-17.01221616415557
6058,Mold Tek Packaging,2022-05-09,5,Annually,68552.99193548386,887.3116939913842,4.161120761406811,4.161120761406811,1.3127108325393138,7.535649447840492,14.61008752981623,39.98439162811272,26.432356629495285,26.510564852146008,32.56840111116618,39.372787916496875,36.29411405196522,36.43631957637972
6059,Mold Tek Packaging,2021-05-26,7,Annually,70702.52208835342,651.9000006373149,8.824830094671011,8.824830094671011,-1.6707448334148203,6.051344072576653,-2.0171104378953344,9.09018647373863,39.42606937366095,39.24135891371826,60.67966355315711,46.948481640977064,38.553769537689256,46.48666083500304
6060,Mold Tek Packaging,2024-05-30,5,Quarterly-03,49826.06451612903,788.1758048765121,4.423934659502691,4.423934659502691,4.860302068104288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,Mold Tek Packaging,2023-11-07,6,Quarterly-9,60549.14457831325,840.8954820747836,5.227568708164357,8.275366361874445,-3.832517673827366,-1.932875168924803,-2.924230474759507,-6.994899761909376,-6.824846647926082,-10.82742421238112,-11.321502577225623,0.0,0.0,0.0
6062,Mold Tek Packaging,2023-05-03,6,Quarterly-03,59076.71951219512,916.8821130768071,7.762288531658676,7.762288531658676,-3.711480175821817,3.5466211901281346,3.0021547127619295,-4.87037483720826,-9.268094705438674,-9.102898835323177,-12.276637971872479,-8.857610225213975,-12.882350037124663,-17.01221616415557
6063,Mahindra Lifespace Developers,2024-04-26,2,Annually,349331.3962264151,605.4801866063532,20.142531937632075,20.142531937632075,-15.083720404017194,-10.40618326258402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,Mahindra Lifespace Developers,2023-04-25,3,Annually,336665.77235772356,522.3217489351102,2.5563493890260793,2.5563493890260793,7.008842626798424,21.48217570204606,28.80151358181483,42.091000961713156,45.928377587188734,34.6451157955958,40.36752778968008,45.5109721227001,49.967737912158796,58.71966602280063
6065,Mahindra Lifespace Developers,2022-04-27,4,Annually,255156.9516129032,399.41350764613,16.96711457088344,16.96711457088344,-4.947964640149624,13.30267715354978,13.820788677994495,38.540818045818284,22.527121985058752,7.3419726804949095,4.258752747586466,-0.807489665126161,-6.023147908789081,-0.11478080630672007
6066,Mahindra Lifespace Developers,2021-05-12,3,Annually,284668.1169354839,266.53098112537015,1.8812544613111437,1.8812544613111437,16.50947895140612,31.033448753303063,46.470761426231434,68.35102415064955,65.94857475919616,63.74465693084247,49.2703292348877,60.111171777628805,85.09876125114324,75.38964261277637
6067,Mahindra Lifespace Developers,2021-04-28,3,Annually,279708.0,258.661244832847,2.5163372025238613,2.5163372025238613,8.982654812344267,23.80405464364317,61.81326533580245,59.36913545534753,70.46167867288469,72.37308150977788,60.68518823746134,45.45645281701748,55.07624514014795,85.56508081170436
6068,Mahindra Lifespace Developers,2024-04-26,3,Quarterly-03,349331.3962264151,605.4801866063532,16.0495041857612,20.142531937632075,-15.083720404017194,-10.40618326258402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6069,Mahindra Lifespace Developers,2023-10-27,3,Quarterly-9,379485.15028901736,575.8378624006502,5.664712396248462,5.664712396248462,4.144415013069483,7.507426111351741,11.028688708241976,14.411467600434188,21.1275937725628,19.179035029682918,14.342243939306568,21.226505506998134,0.0,0.0
6070,Mahindra Lifespace Developers,2023-04-25,5,Quarterly-03,336665.77235772356,522.3217489351102,2.5563493890260793,2.5563493890260793,7.008842626798424,21.48217570204606,28.80151358181483,42.091000961713156,45.928377587188734,34.6451157955958,40.36752778968008,45.5109721227001,49.967737912158796,58.71966602280063
6071,De Nora India,2023-05-04,7,Annually,35430.5406504065,1634.102842749619,0.0,0.0,55.491319043581456,64.61141726062763,59.34487803778525,49.34855960705107,42.873685167851185,56.56622961441757,53.18098013623488,44.747741856840896,36.47985459427436,48.068678816779745
6072,De Nora India,2022-04-29,8,Annually,25459.72177419355,786.5022164621661,0.0,0.0,24.479458236949128,42.17312795438545,25.904061933460724,14.810741391181908,26.446165391429478,22.319080075611637,20.20066482537374,9.709906104376035,32.48067545020128,54.458110585887034
6073,De Nora India,2021-05-10,6,Annually,36524.16935483871,398.02157297442034,1.918362325320402,1.918362325320402,31.168107608872404,37.23934965772055,27.44048214906108,25.576675081159163,22.465019008478965,37.71529769230316,85.33545560332274,90.90625578939883,63.866598209266755,43.4341706002494
