,companyName,disclosure_date,piotroski_score,purpose
554,Delta Corp,2024-05-07,6,Quarterly-03
555,Delta Corp,2023-10-11,6,Quarterly-9
556,Delta Corp,2023-04-11,7,Quarterly-03
557,Jaiprakash Associates,2024-05-11,5,Annually
558,Jaiprakash Associates,2023-05-27,7,Annually
559,Jaiprakash Associates,2022-05-29,4,Annually
560,Jaiprakash Associates,2021-06-21,5,Annually
561,Jaiprakash Associates,2024-05-11,6,Quarterly-03
562,Jaiprakash Associates,2023-11-09,5,Quarterly-9
563,Jaiprakash Associates,2023-05-27,7,Quarterly-03
564,JM Financial,2024-05-24,6,Annually
565,JM Financial,2023-05-09,1,Annually
566,JM Financial,2022-05-24,6,Annually
567,JM Financial,2021-05-05,6,Annually
568,JM Financial,2024-05-24,4,Quarterly-03
569,JM Financial,2023-11-03,6,Quarterly-9
570,JM Financial,2023-05-09,4,Quarterly-03
571,Mazagon Dock Shipbuilders,2024-05-29,7,Annually
572,Mazagon Dock Shipbuilders,2023-05-30,7,Annually
573,Mazagon Dock Shipbuilders,2022-05-30,4,Annually
574,Mazagon Dock Shipbuilders,2021-06-10,4,Annually
575,Mazagon Dock Shipbuilders,2024-05-29,7,Quarterly-03
576,Mazagon Dock Shipbuilders,2023-11-08,5,Quarterly-9
577,Mazagon Dock Shipbuilders,2023-05-30,6,Quarterly-03
578,NBCC India,2024-05-28,7,Annually
579,NBCC India,2023-05-29,5,Annually
580,NBCC India,2022-05-30,6,Annually
581,NBCC India,2021-06-29,6,Annually
582,NBCC India,2024-05-28,7,Quarterly-03
583,NBCC India,2023-11-09,5,Quarterly-9
584,NBCC India,2023-05-29,5,Quarterly-03
585,Indraprastha Gas,2024-05-07,7,Annually
586,Indraprastha Gas,2023-05-12,6,Annually
587,Indraprastha Gas,2023-05-09,6,Annually
588,Indraprastha Gas,2022-05-18,7,Annually
589,Indraprastha Gas,2021-06-25,6,Annually
590,Indraprastha Gas,2024-05-07,7,Quarterly-03
591,Indraprastha Gas,2023-11-01,7,Quarterly-9
592,Indraprastha Gas,2023-05-12,7,Quarterly-03
593,Indraprastha Gas,2023-05-09,7,Quarterly-03
594,Tech Mahindra,2024-04-25,7,Annually
595,Tech Mahindra,2023-07-26,5,Annually
596,Tech Mahindra,2023-04-27,5,Annually
597,Tech Mahindra,2022-11-01,5,Annually
598,Tech Mahindra,2022-05-13,5,Annually
599,Tech Mahindra,2021-04-26,7,Annually
600,Tech Mahindra,2024-04-25,7,Quarterly-03
601,Tech Mahindra,2023-10-25,5,Quarterly-9
602,Tech Mahindra,2023-07-26,7,Quarterly-03
603,Tech Mahindra,2023-04-27,7,Quarterly-03
604,3I Iinfotech,2024-05-29,4,Annually
605,3I Iinfotech,2023-05-06,6,Annually
606,3I Iinfotech,2022-05-09,4,Annually
607,3I Iinfotech,2021-05-17,7,Annually
608,3I Iinfotech,2024-05-29,6,Quarterly-03
609,3I Iinfotech,2023-11-07,1,Quarterly-9
610,3I Iinfotech,2023-10-27,1,Quarterly-9
611,3I Iinfotech,2023-05-06,4,Quarterly-03
612,Piramal Enterprises,2024-05-08,3,Annually
613,Piramal Enterprises,2023-05-05,7,Annually
614,Piramal Enterprises,2022-05-26,4,Annually
615,Piramal Enterprises,2021-05-13,6,Annually
616,Piramal Enterprises,2024-05-08,4,Quarterly-03
617,Piramal Enterprises,2023-11-09,6,Quarterly-9
618,Piramal Enterprises,2023-05-05,5,Quarterly-03
619,National Aluminium Company,2024-05-27,7,Annually
620,National Aluminium Company,2023-05-24,4,Annually
621,National Aluminium Company,2022-05-25,8,Annually
622,National Aluminium Company,2021-06-28,9,Annually
623,National Aluminium Company,2024-05-27,8,Quarterly-03
624,National Aluminium Company,2023-11-09,5,Quarterly-9
625,National Aluminium Company,2023-05-24,7,Quarterly-03
626,Bajaj Auto,2024-04-18,6,Annually
627,Bajaj Auto,2023-04-25,6,Annually
628,Bajaj Auto,2022-04-27,6,Annually
629,Bajaj Auto,2021-04-29,5,Annually
630,Bajaj Auto,2024-04-18,5,Quarterly-03
631,Bajaj Auto,2023-10-18,7,Quarterly-9
632,Bajaj Auto,2023-04-25,8,Quarterly-03
633,Biocon,2024-05-16,8,Annually
634,Biocon,2023-05-23,5,Annually
635,Biocon,2022-04-28,5,Annually
636,Biocon,2021-04-28,6,Annually
637,Biocon,2024-05-16,7,Quarterly-03
638,Biocon,2023-11-10,4,Quarterly-9
639,Biocon,2023-05-23,7,Quarterly-03
640,Vakrangee,2024-05-09,8,Annually
641,Vakrangee,2023-05-30,5,Annually
642,Vakrangee,2022-05-13,5,Annually
643,Vakrangee,2021-06-19,4,Annually
644,Vakrangee,2024-05-09,8,Quarterly-03
645,Vakrangee,2023-11-11,4,Quarterly-9
646,Vakrangee,2023-05-30,5,Quarterly-03
647,Interglobe Aviation,2024-05-23,7,Annually
648,Interglobe Aviation,2023-05-18,7,Annually
649,Interglobe Aviation,2022-05-25,5,Annually
650,Interglobe Aviation,2022-05-18,5,Annually
651,Interglobe Aviation,2021-06-05,1,Annually
652,Interglobe Aviation,2024-05-23,7,Quarterly-03
653,Interglobe Aviation,2023-11-03,5,Quarterly-9
654,Interglobe Aviation,2023-05-18,6,Quarterly-03
655,Deepak Nitrite,2024-05-20,5,Annually
656,Deepak Nitrite,2023-05-11,6,Annually
657,Deepak Nitrite,2022-05-04,7,Annually
658,Deepak Nitrite,2021-05-05,8,Annually
659,Deepak Nitrite,2024-05-20,5,Quarterly-03
660,Deepak Nitrite,2023-11-07,7,Quarterly-9
661,Deepak Nitrite,2023-05-11,7,Quarterly-03
662,Tata Consumer,2024-04-23,5,Annually
663,Tata Consumer,2023-04-25,6,Annually
664,Tata Consumer,2022-05-04,8,Annually
665,Tata Consumer,2021-05-06,7,Annually
666,Tata Consumer,2024-04-23,5,Quarterly-03
667,Tata Consumer,2023-10-31,9,Quarterly-9
668,Tata Consumer,2023-04-25,7,Quarterly-03
669,REC,2024-04-30,5,Annually
670,REC,2023-05-17,3,Annually
671,REC,2022-05-13,6,Annually
672,REC,2021-05-28,7,Annually
673,REC,2024-04-30,6,Quarterly-03
674,REC,2023-01-30,3,Quarterly-12
675,REC,2023-11-01,6,Quarterly-9
676,REC,2023-05-17,2,Quarterly-03
677,REC,2022-02-04,5,Quarterly-12
678,ACC,2024-04-25,7,Annually
679,ACC,2023-04-27,3,Annually
680,ACC,2021-02-11,6,Annually
681,ACC,2024-04-25,8,Quarterly-03
682,ACC,2023-10-26,6,Quarterly-9
683,ACC,2023-04-27,5,Quarterly-03
684,Dabur India,2024-05-02,5,Annually
685,Dabur India,2023-05-04,2,Annually
686,Dabur India,2022-05-05,4,Annually
687,Dabur India,2021-05-07,6,Annually
688,Dabur India,2024-05-02,5,Quarterly-03
689,Dabur India,2023-11-02,8,Quarterly-9
690,Dabur India,2023-05-04,7,Quarterly-03
691,Page Industries,2024-05-23,6,Annually
692,Page Industries,2023-05-25,3,Annually
693,Page Industries,2022-05-26,7,Annually
694,Page Industries,2021-05-27,6,Annually
695,Page Industries,2024-05-23,7,Quarterly-03
696,Page Industries,2023-11-09,8,Quarterly-9
697,Page Industries,2023-05-25,5,Quarterly-03
698,Astec Lifesciences,2024-05-02,4,Annually
699,Astec Lifesciences,2023-05-02,3,Annually
700,Astec Lifesciences,2022-05-02,6,Annually
701,Astec Lifesciences,2021-04-30,3,Annually
702,Astec Lifesciences,2024-05-02,7,Quarterly-03
703,Astec Lifesciences,2023-10-27,3,Quarterly-9
704,Astec Lifesciences,2023-05-02,4,Quarterly-03
705,Aurobindo Pharma,2024-05-25,7,Annually
706,Aurobindo Pharma,2023-05-27,4,Annually
707,Aurobindo Pharma,2022-05-30,5,Annually
708,Aurobindo Pharma,2021-05-31,6,Annually
709,Aurobindo Pharma,2020-06-03,7,Annually
710,Aurobindo Pharma,2019-05-28,3,Annually
711,Aurobindo Pharma,2024-05-25,8,Quarterly-03
712,Aurobindo Pharma,2023-11-09,7,Quarterly-9
713,Aurobindo Pharma,2023-05-27,7,Quarterly-03
714,Jaiprakash Power Ventures,2024-04-27,9,Annually
715,Jaiprakash Power Ventures,2023-05-09,7,Annually
716,Jaiprakash Power Ventures,2022-05-27,7,Annually
717,Jaiprakash Power Ventures,2021-06-14,8,Annually
718,Jaiprakash Power Ventures,2024-04-27,9,Quarterly-03
719,Jaiprakash Power Ventures,2023-11-10,8,Quarterly-9
720,Jaiprakash Power Ventures,2023-05-09,5,Quarterly-03
721,Info Edge India,2024-05-16,7,Annually
722,Info Edge India,2023-05-26,3,Annually
723,Info Edge India,2022-05-27,5,Annually
724,Info Edge India,2021-06-21,6,Annually
725,Info Edge India,2024-05-16,5,Quarterly-03
726,Info Edge India,2023-11-07,5,Quarterly-9
727,Info Edge India,2023-05-26,4,Quarterly-03
728,B E M L,2024-05-12,8,Annually
729,B E M L,2023-05-26,7,Annually
730,B E M L,2022-05-27,8,Annually
731,B E M L,2021-06-11,4,Annually
732,B E M L,2024-05-12,9,Quarterly-03
733,B E M L,2023-11-09,5,Quarterly-9
734,B E M L,2023-05-26,7,Quarterly-03
735,IDFC First Bank,2024-04-27,6,Annually
736,IDFC First Bank,2023-04-29,6,Annually
737,IDFC First Bank,2022-04-30,6,Annually
738,IDFC First Bank,2021-05-08,7,Annually
739,IDFC First Bank,2024-04-27,6,Quarterly-03
740,IDFC First Bank,2023-10-28,5,Quarterly-9
741,IDFC First Bank,2023-04-29,6,Quarterly-03
742,TVS Motor Co,2024-05-08,6,Annually
743,TVS Motor Co,2023-05-04,6,Annually
744,TVS Motor Co,2022-05-05,5,Annually
745,TVS Motor Co,2021-04-27,4,Annually
746,TVS Motor Co,2024-05-08,4,Quarterly-03
747,TVS Motor Co,2023-10-30,5,Quarterly-9
748,TVS Motor Co,2023-05-04,5,Quarterly-03
749,Colgate Palmolive India,2024-05-14,7,Annually
750,Colgate Palmolive India,2023-05-12,7,Annually
751,Colgate Palmolive India,2022-05-26,8,Annually
752,Colgate Palmolive India,2021-05-17,6,Annually
753,Colgate Palmolive India,2024-05-14,7,Quarterly-03
754,Colgate Palmolive India,2023-10-26,7,Quarterly-9
755,Colgate Palmolive India,2023-05-12,7,Quarterly-03
756,Hindustan Construction Company,2024-05-24,7,Annually
757,Hindustan Construction Company,2023-05-18,4,Annually
758,Hindustan Construction Company,2022-05-12,9,Annually
759,Hindustan Construction Company,2021-06-23,5,Annually
760,Hindustan Construction Company,2024-05-24,6,Quarterly-03
761,Hindustan Construction Company,2023-11-09,4,Quarterly-9
762,Hindustan Construction Company,2023-05-18,6,Quarterly-03
763,Laurus Labs,2024-04-25,5,Annually
764,Laurus Labs,2023-04-27,5,Annually
765,Laurus Labs,2022-04-28,3,Annually
766,Laurus Labs,2021-04-29,6,Annually
767,Laurus Labs,2024-04-25,5,Quarterly-03
768,Laurus Labs,2023-10-20,6,Quarterly-9
769,Laurus Labs,2023-04-27,6,Quarterly-03
770,HDFC Asset Management Company,2023-04-25,3,Annually
771,HDFC Asset Management Company,2022-04-27,5,Annually
772,HDFC Asset Management Company,2021-04-27,5,Annually
773,HDFC Asset Management Company,2023-10-12,8,Quarterly-9
774,HDFC Asset Management Company,2023-04-25,7,Quarterly-03
775,HEG,2024-05-24,5,Annually
776,HEG,2024-05-22,5,Annually
777,HEG,2023-05-22,5,Annually
778,HEG,2022-05-25,6,Annually
779,HEG,2021-05-27,6,Annually
780,HEG,2024-05-24,5,Quarterly-03
781,HEG,2024-05-22,5,Quarterly-03
782,HEG,2023-11-08,5,Quarterly-9
783,HEG,2023-05-22,6,Quarterly-03
784,Godrej Properties,2024-05-03,1,Annually
785,Godrej Properties,2023-05-03,4,Annually
786,Godrej Properties,2022-05-03,4,Annually
787,Godrej Properties,2021-05-03,2,Annually
788,Godrej Properties,2024-05-03,5,Quarterly-03
789,Godrej Properties,2023-11-02,3,Quarterly-9
790,Godrej Properties,2023-05-03,4,Quarterly-03
791,IDFC,2022-05-20,6,Annually
792,IDFC,2021-06-14,5,Annually
793,IDFC,2023-11-03,8,Quarterly-9
794,IDFC,2023-10-30,8,Quarterly-9
795,Adani Green Energy,2024-05-03,6,Annually
796,Adani Green Energy,2023-05-01,7,Annually
797,Adani Green Energy,2022-05-04,5,Annually
798,Adani Green Energy,2021-05-05,6,Annually
799,Adani Green Energy,2024-05-03,5,Quarterly-03
800,Adani Green Energy,2023-10-30,5,Quarterly-9
801,Adani Green Energy,2023-05-01,7,Quarterly-03
802,Zydus Lifesciences,2024-05-17,6,Annually
803,Zydus Lifesciences,2023-05-18,8,Annually
804,Zydus Lifesciences,2022-05-20,5,Annually
805,Zydus Lifesciences,2021-05-27,9,Annually
806,Zydus Lifesciences,2024-05-17,8,Quarterly-03
807,Zydus Lifesciences,2023-11-07,6,Quarterly-9
808,Zydus Lifesciences,2023-05-18,6,Quarterly-03
809,Welspun Corp,2024-05-30,7,Annually
810,Welspun Corp,2023-05-30,2,Annually
811,Welspun Corp,2022-05-27,2,Annually
812,Welspun Corp,2021-06-28,5,Annually
813,Welspun Corp,2024-05-30,6,Quarterly-03
814,Welspun Corp,2023-11-08,7,Quarterly-9
815,Welspun Corp,2023-05-30,5,Quarterly-03
816,Petronet LNG,2024-05-22,6,Annually
817,Petronet LNG,2023-05-03,6,Annually
818,Petronet LNG,2022-05-11,7,Annually
819,Petronet LNG,2021-06-08,8,Annually
820,Petronet LNG,2024-05-22,6,Quarterly-03
821,Petronet LNG,2023-10-30,6,Quarterly-9
822,Petronet LNG,2023-05-03,6,Quarterly-03
823,Affle India,2024-05-24,5,Annually
824,Affle India,2023-05-13,9,Annually
825,Affle India,2022-05-14,4,Annually
826,Affle India,2021-05-29,4,Annually
827,Affle India,2024-05-24,6,Quarterly-03
828,Affle India,2023-11-04,6,Quarterly-9
829,Affle India,2023-05-13,6,Quarterly-03
830,ABB India,2023-02-10,8,Annually
831,ABB India,2022-02-10,8,Annually
832,ABB India,2021-02-10,9,Annually
833,ABB India,2023-08-11,7,Quarterly-6
834,Tata Elxsi,2024-04-23,5,Annually
835,Tata Elxsi,2023-05-18,5,Annually
836,Tata Elxsi,2022-04-20,5,Annually
837,Tata Elxsi,2021-04-22,6,Annually
838,Tata Elxsi,2024-04-23,7,Quarterly-03
839,Tata Elxsi,2023-10-17,7,Quarterly-9
840,Tata Elxsi,2023-05-18,6,Quarterly-03
841,Shipping Corporation Of India,2024-05-17,5,Annually
842,Shipping Corporation Of India,2023-05-09,8,Annually
843,Shipping Corporation Of India,2022-05-06,7,Annually
844,Shipping Corporation Of India,2021-05-13,7,Annually
845,Shipping Corporation Of India,2024-05-17,7,Quarterly-03
846,Shipping Corporation Of India,2023-11-03,5,Quarterly-9
847,Shipping Corporation Of India,2023-05-09,7,Quarterly-03
848,LTI Mindtree,2024-04-24,5,Annually
849,LTI Mindtree,2023-04-27,6,Annually
850,LTI Mindtree,2022-04-19,6,Annually
851,LTI Mindtree,2021-05-04,6,Annually
852,LTI Mindtree,2024-04-24,4,Quarterly-03
853,LTI Mindtree,2023-01-20,6,Quarterly-12
854,LTI Mindtree,2023-10-18,4,Quarterly-9
855,LTI Mindtree,2023-07-17,5,Quarterly-6
856,LTI Mindtree,2023-04-27,7,Quarterly-03
857,LTI Mindtree,2022-01-19,7,Quarterly-12
858,Pidilite Industries,2024-05-07,7,Annually
859,Pidilite Industries,2023-05-08,5,Annually
860,Pidilite Industries,2022-05-18,5,Annually
861,Pidilite Industries,2021-05-12,5,Annually
862,Pidilite Industries,2024-05-07,6,Quarterly-03
863,Pidilite Industries,2023-11-08,7,Quarterly-9
864,Pidilite Industries,2023-05-08,7,Quarterly-03
865,Graphite India,2024-05-07,6,Annually
866,Graphite India,2023-05-30,4,Annually
867,Graphite India,2022-05-23,5,Annually
868,Graphite India,2021-06-28,5,Annually
869,Graphite India,2024-05-07,7,Quarterly-03
870,Graphite India,2023-11-09,6,Quarterly-9
871,Graphite India,2023-05-30,5,Quarterly-03
872,Crompton Greaves Consumer Electricals,2024-05-16,6,Annually
873,Crompton Greaves Consumer Electricals,2023-05-19,6,Annually
874,Crompton Greaves Consumer Electricals,2022-05-27,4,Annually
875,Crompton Greaves Consumer Electricals,2021-05-21,5,Annually
876,Crompton Greaves Consumer Electricals,2024-05-16,7,Quarterly-03
877,Crompton Greaves Consumer Electricals,2023-11-03,5,Quarterly-9
878,Crompton Greaves Consumer Electricals,2023-05-19,6,Quarterly-03
879,Container Corporation Of India,2024-05-16,7,Annually
880,Container Corporation Of India,2023-05-18,8,Annually
881,Container Corporation Of India,2022-05-19,9,Annually
882,Container Corporation Of India,2021-05-21,5,Annually
883,Container Corporation Of India,2024-05-16,7,Quarterly-03
884,Container Corporation Of India,2023-11-02,7,Quarterly-9
885,Container Corporation Of India,2023-05-18,7,Quarterly-03
886,GMR Airports Infrastructure,2024-05-29,6,Annually
887,GMR Airports Infrastructure,2023-05-27,7,Annually
888,GMR Airports Infrastructure,2022-05-17,5,Annually
889,GMR Airports Infrastructure,2021-06-18,6,Annually
890,GMR Airports Infrastructure,2024-05-29,5,Quarterly-03
891,GMR Airports Infrastructure,2023-10-30,6,Quarterly-9
892,GMR Airports Infrastructure,2023-10-27,6,Quarterly-9
893,GMR Airports Infrastructure,2023-05-27,4,Quarterly-03
894,Wockhardt,2024-05-28,6,Annually
895,Wockhardt,2023-05-26,3,Annually
896,Wockhardt,2022-05-30,7,Annually
897,Wockhardt,2021-05-27,4,Annually
898,Wockhardt,2024-05-28,5,Quarterly-03
899,Wockhardt,2023-11-14,7,Quarterly-9
900,Wockhardt,2023-05-26,5,Quarterly-03
901,Power Finance Corp,2024-05-15,5,Annually
902,Power Finance Corp,2023-05-27,6,Annually
903,Power Finance Corp,2022-05-25,7,Annually
904,Power Finance Corp,2021-06-15,7,Annually
905,Power Finance Corp,2024-05-15,6,Quarterly-03
906,Power Finance Corp,2023-02-13,5,Quarterly-12
907,Power Finance Corp,2023-11-08,6,Quarterly-9
908,Power Finance Corp,2023-05-27,4,Quarterly-03
909,Alok Industries,2024-04-20,4,Annually
910,Alok Industries,2023-04-19,4,Annually
911,Alok Industries,2022-04-14,7,Annually
912,Alok Industries,2021-04-26,4,Annually
913,Alok Industries,2021-04-19,4,Annually
914,Alok Industries,2024-04-20,4,Quarterly-03
915,Alok Industries,2023-10-23,6,Quarterly-9
916,Alok Industries,2023-04-19,5,Quarterly-03
917,Pfizer,2024-05-17,6,Annually
918,Pfizer,2023-05-15,6,Annually
919,Pfizer,2022-05-20,6,Annually
920,Pfizer,2021-05-26,7,Annually
921,Pfizer,2024-05-17,7,Quarterly-03
922,Pfizer,2023-10-28,9,Quarterly-9
923,Pfizer,2023-05-15,6,Quarterly-03
924,HFCL,2024-05-03,3,Annually
925,HFCL,2023-05-09,5,Annually
926,HFCL,2023-05-08,5,Annually
927,HFCL,2022-04-29,7,Annually
928,HFCL,2021-05-10,4,Annually
929,HFCL,2024-05-03,4,Quarterly-03
930,HFCL,2023-10-19,2,Quarterly-9
931,HFCL,2023-05-09,6,Quarterly-03
932,HFCL,2023-05-08,6,Quarterly-03
933,GMM Pfaudler,2024-05-22,9,Annually
934,GMM Pfaudler,2023-05-25,5,Annually
935,GMM Pfaudler,2022-05-25,8,Annually
936,GMM Pfaudler,2021-05-28,5,Annually
937,GMM Pfaudler,2024-05-22,7,Quarterly-03
938,GMM Pfaudler,2023-11-09,6,Quarterly-9
939,GMM Pfaudler,2023-05-25,6,Quarterly-03
940,Marico,2024-05-06,5,Annually
941,Marico,2023-05-05,5,Annually
942,Marico,2022-05-05,4,Annually
943,Marico,2021-04-30,5,Annually
944,Marico,2024-05-06,5,Quarterly-03
945,Marico,2023-10-30,6,Quarterly-9
946,Marico,2023-05-05,7,Quarterly-03
947,United Spirits,2024-05-24,6,Annually
948,United Spirits,2023-05-18,6,Annually
949,United Spirits,2022-05-27,8,Annually
950,United Spirits,2021-05-21,6,Annually
951,United Spirits,2024-05-24,6,Quarterly-03
952,United Spirits,2023-11-08,7,Quarterly-9
953,United Spirits,2023-05-18,7,Quarterly-03
954,NCC,2024-05-15,7,Annually
955,NCC,2023-05-26,6,Annually
956,NCC,2022-05-11,7,Annually
957,NCC,2021-05-28,6,Annually
958,NCC,2024-05-15,8,Quarterly-03
959,NCC,2023-11-09,5,Quarterly-9
960,NCC,2023-05-26,6,Quarterly-03
961,Strides Pharma Science,2024-05-22,6,Annually
962,Strides Pharma Science,2023-05-25,6,Annually
963,Strides Pharma Science,2022-05-24,2,Annually
964,Strides Pharma Science,2021-05-27,7,Annually
965,Strides Pharma Science,2024-05-22,7,Quarterly-03
966,Strides Pharma Science,2023-10-30,4,Quarterly-9
967,Strides Pharma Science,2023-05-25,5,Quarterly-03
968,NHPC,2024-05-17,5,Annually
969,NHPC,2023-05-29,7,Annually
970,NHPC,2022-05-25,6,Annually
971,NHPC,2021-06-10,6,Annually
972,NHPC,2024-05-17,5,Quarterly-03
973,NHPC,2023-11-06,8,Quarterly-9
974,NHPC,2023-05-29,6,Quarterly-03
975,Ramco Systems,2024-05-21,4,Annually
976,Ramco Systems,2023-05-17,2,Annually
977,Ramco Systems,2022-05-19,3,Annually
978,Ramco Systems,2021-05-25,7,Annually
979,Ramco Systems,2024-05-21,5,Quarterly-03
980,Ramco Systems,2023-10-30,4,Quarterly-9
981,Ramco Systems,2023-05-17,5,Quarterly-03
982,Dixon Technologies (India),2024-05-15,5,Annually
983,Dixon Technologies (India),2023-05-23,7,Annually
984,Dixon Technologies (India),2022-05-30,4,Annually
985,Dixon Technologies (India),2021-05-27,3,Annually
986,Dixon Technologies (India),2024-05-15,6,Quarterly-03
987,Dixon Technologies (India),2023-10-26,5,Quarterly-9
988,Dixon Technologies (India),2023-05-23,6,Quarterly-03
989,Urja Global,2024-05-22,6,Annually
990,Urja Global,2023-05-02,5,Annually
991,Urja Global,2022-06-06,4,Annually
992,Urja Global,2022-05-30,4,Annually
993,Urja Global,2021-05-31,5,Annually
994,Urja Global,2024-05-22,4,Quarterly-03
995,Urja Global,2023-10-27,6,Quarterly-9
996,Urja Global,2023-05-02,4,Quarterly-03
997,Grasim Industries,2024-05-22,2,Annually
998,Grasim Industries,2023-05-26,2,Annually
999,Grasim Industries,2022-05-24,6,Annually
1000,Grasim Industries,2021-05-24,6,Annually
1001,Grasim Industries,2023-11-13,4,Quarterly-9
1002,Grasim Industries,2023-05-26,5,Quarterly-03
1003,Manappuram Finance,2024-05-24,7,Annually
1004,Manappuram Finance,2023-05-12,2,Annually
1005,Manappuram Finance,2022-05-18,3,Annually
1006,Manappuram Finance,2021-05-26,6,Annually
1007,Manappuram Finance,2021-05-18,6,Annually
1008,Manappuram Finance,2024-05-24,5,Quarterly-03
1009,Manappuram Finance,2023-11-13,4,Quarterly-9
1010,Manappuram Finance,2023-11-10,4,Quarterly-9
1011,Manappuram Finance,2023-05-12,5,Quarterly-03
1012,Dish Tv India,2024-05-27,5,Annually
1013,Dish Tv India,2023-05-12,6,Annually
1014,Dish Tv India,2022-05-30,5,Annually
1015,Dish Tv India,2021-06-30,7,Annually
1016,Dish Tv India,2024-05-27,6,Quarterly-03
1017,Dish Tv India,2023-11-09,6,Quarterly-9
1018,Dish Tv India,2023-05-12,4,Quarterly-03
1019,Snowman Logistics,2024-05-30,5,Annually
1020,Snowman Logistics,2023-05-26,7,Annually
1021,Snowman Logistics,2023-04-27,7,Annually
1022,Snowman Logistics,2022-04-25,7,Annually
1023,Snowman Logistics,2021-04-26,7,Annually
1024,Snowman Logistics,2024-05-30,7,Quarterly-03
1025,Snowman Logistics,2023-11-06,6,Quarterly-9
1026,Snowman Logistics,2023-05-26,6,Quarterly-03
1027,Snowman Logistics,2023-04-27,6,Quarterly-03
1028,JSW Energy,2024-05-07,5,Annually
1029,JSW Energy,2023-05-23,4,Annually
1030,JSW Energy,2022-05-03,8,Annually
1031,JSW Energy,2021-06-25,6,Annually
1032,JSW Energy,2024-05-07,4,Quarterly-03
1033,JSW Energy,2023-10-20,6,Quarterly-9
1034,JSW Energy,2023-05-23,7,Quarterly-03
1035,MRF,2024-05-03,8,Annually
1036,MRF,2023-05-03,6,Annually
1037,MRF,2022-05-10,4,Annually
1038,MRF,2021-06-07,6,Annually
1039,MRF,2024-05-03,5,Quarterly-03
1040,MRF,2023-11-03,9,Quarterly-9
1041,MRF,2023-05-03,7,Quarterly-03
1042,Suven Life Sciences,2023-05-09,4,Annually
1043,Suven Life Sciences,2022-05-07,3,Annually
1044,Suven Life Sciences,2021-05-04,5,Annually
