,stockLink,stockName,stockSymbol
1425,https://www.livemint.com/market/market-stats/stocks-khandwala-securities-share-price-nse-bse-s0004474,Khandwala Securities,KHANDSE
1426,https://www.livemint.com/market/market-stats/stocks-viceroy-hotels-share-price-nse-bse-s0004475,Viceroy Hotels,VHLTD
1427,https://www.livemint.com/market/market-stats/stocks-digicontent-share-price-nse-bse-s0004476,Digicontent,DGCONTENT
1428,https://www.livemint.com/market/market-stats/stocks-talwalkars-healthclubs-share-price-nse-bse-s0004478,Talwalkars Healthclubs,TALWGYM
1429,https://www.livemint.com/market/market-stats/stocks-manaksia-aluminium-share-price-nse-bse-s0004479,Manaksia Aluminium,MANAKALUCO
1430,https://www.livemint.com/market/market-stats/stocks-jitf-infralogistics-share-price-nse-bse-s0004480,Jitf Infralogistics,JITFINFRA
1431,https://www.livemint.com/market/market-stats/stocks-rushil-decor-partly-paid-share-price-nse-bse-s0004481,Rushil Decor Partly Paid,Rushil Decor Partly Paid
1432,https://www.livemint.com/market/market-stats/stocks-pvp-ventures-share-price-nse-bse-s0004482,PVP Ventures,PVP
1433,https://www.livemint.com/market/market-stats/stocks-gayatri-highways-share-price-nse-bse-s0004483,Gayatri Highways,GAYAHWS
1434,https://www.livemint.com/market/market-stats/stocks-prakash-steelage-share-price-nse-bse-s0004484,Prakash Steelage,PRAKASHSTL
1435,https://www.livemint.com/market/market-stats/stocks-mohota-industries-share-price-nse-bse-s0004485,Mohota Industries,Mohota Industries
1436,https://www.livemint.com/market/market-stats/stocks-jindal-poly-investment-fin-share-price-nse-bse-s0004486,Jindal Poly Investment &amp; Fin,JPOLYINVST
1437,https://www.livemint.com/market/market-stats/stocks-cambridge-technology-enterpris-share-price-nse-bse-s0004487,Cambridge Technology Enterpris,CTE
1438,https://www.livemint.com/market/market-stats/stocks-archidply-decor-share-price-nse-bse-s0004488,Archidply Decor,ADL
1439,https://www.livemint.com/market/market-stats/stocks-arss-infrastructure-projects-share-price-nse-bse-s0004489,Arss Infrastructure Projects,ARSSINFRA
1440,https://www.livemint.com/market/market-stats/stocks-ws-industries-india-share-price-nse-bse-s0004490,Ws Industries India,WSI
1441,https://www.livemint.com/market/market-stats/stocks-usha-martin-education-solu-share-price-nse-bse-s0004492,Usha Martin Education &amp; Solu,UMESLTD
1442,https://www.livemint.com/market/market-stats/stocks-manugraph-india-share-price-nse-bse-s0004493,Manugraph India,MANUGRAPH
1443,https://www.livemint.com/market/market-stats/stocks-mgf-share-price-nse-bse-s0004494,MGF,MOTOGENFIN
1444,https://www.livemint.com/market/market-stats/stocks-eon-electric-share-price-nse-bse-s0004495,Eon Electric,EON
1445,https://www.livemint.com/market/market-stats/stocks-imp-powers-share-price-nse-bse-s0004496,Imp Powers,INDLMETER
1446,https://www.livemint.com/market/market-stats/stocks-magnum-ventures-share-price-nse-bse-s0004497,Magnum Ventures,MAGNUM
1447,https://www.livemint.com/market/market-stats/stocks-ind-swift-share-price-nse-bse-s0004498,Ind Swift,INDSWFTLTD
1448,https://www.livemint.com/market/market-stats/stocks-bhartiya-international-share-price-nse-bse-s0004499,Bhartiya International,BIL
1449,https://www.livemint.com/market/market-stats/stocks-3p-land-holdings-share-price-nse-bse-s0004501,3P Land Holdings,3PLAND
1450,https://www.livemint.com/market/market-stats/stocks-tgb-banquets-hotels-share-price-nse-bse-s0004502,Tgb Banquets &amp; Hotels,TGBHOTELS
1451,https://www.livemint.com/market/market-stats/stocks-visa-steel-share-price-nse-bse-s0004503,Visa Steel,VISASTEEL
1452,https://www.livemint.com/market/market-stats/stocks-indo-thai-securities-share-price-nse-bse-s0004504,Indo Thai Securities,INDOTHAI
1453,https://www.livemint.com/market/market-stats/stocks-bkm-industries-share-price-nse-bse-s0004505,Bkm Industries,BKMINDST
1454,https://www.livemint.com/market/market-stats/stocks-xpro-india-share-price-nse-bse-s0004506,Xpro India,XPROINDIA
1455,https://www.livemint.com/market/market-stats/stocks-supreme-infrastructure-india-share-price-nse-bse-s0004507,Supreme Infrastructure India,SUPREMEINF
1456,https://www.livemint.com/market/market-stats/stocks-dq-entertainment-international-share-price-nse-bse-s0004508,Dq Entertainment International,DQE
1457,https://www.livemint.com/market/market-stats/stocks-flexituff-ventures-international-share-price-nse-bse-s0004509,Flexituff Ventures International,FLEXITUFF
1458,https://www.livemint.com/market/market-stats/stocks-shah-alloys-share-price-nse-bse-s0004510,Shah Alloys,SHAHALLOYS
1459,https://www.livemint.com/market/market-stats/stocks-stl-global-share-price-nse-bse-s0004512,STL Global,SGL
1460,https://www.livemint.com/market/market-stats/stocks-alps-industries-share-price-nse-bse-s0004513,Alps Industries,ALPSINDUS
1461,https://www.livemint.com/market/market-stats/stocks-eastern-silk-industries-share-price-nse-bse-s0004514,Eastern Silk Industries,EASTSILK
1462,https://www.livemint.com/market/market-stats/stocks-blb-share-price-nse-bse-s0004515,BLB,BLBLIMITED
1463,https://www.livemint.com/market/market-stats/stocks-jai-balaji-industries-share-price-nse-bse-s0004517,Jai Balaji Industries,JAIBALAJI
1464,https://www.livemint.com/market/market-stats/stocks-neueon-towers-share-price-nse-bse-s0004518,Neueon Towers,NTL
1465,https://www.livemint.com/market/market-stats/stocks-beardsell-share-price-nse-bse-s0004519,Beardsell,BEARDSELL
1466,https://www.livemint.com/market/market-stats/stocks-spentex-industries-share-price-nse-bse-s0004520,Spentex Industries,SPENTEX
1467,https://www.livemint.com/market/market-stats/stocks-times-guaranty-share-price-nse-bse-s0004521,Times Guaranty,TIMESGTY
1468,https://www.livemint.com/market/market-stats/stocks-nrb-industrial-bearings-share-price-nse-bse-s0004522,NRB Industrial Bearings,NIBL
1469,https://www.livemint.com/market/market-stats/stocks-tv-vision-share-price-nse-bse-s0004523,TV Vision,TVVISION
1470,https://www.livemint.com/market/market-stats/stocks-karma-energy-share-price-nse-bse-s0004524,Karma Energy,KARMAENG
1471,https://www.livemint.com/market/market-stats/stocks-kaushalya-infrastructure-deve-share-price-nse-bse-s0004525,Kaushalya Infrastructure Deve,KAUSHALYA
1472,https://www.livemint.com/market/market-stats/stocks-ivrcl-share-price-nse-bse-s0004526,IVRCL,IVRCLINFRA
1473,https://www.livemint.com/market/market-stats/stocks-remsons-industries-share-price-nse-bse-s0004527,Remsons Industries,REMSONSIND
1474,https://www.livemint.com/market/market-stats/stocks-stampede-capital-dvr-share-price-nse-bse-s0004528,Stampede Capital DVR,Stampede Capital DVR
1475,https://www.livemint.com/market/market-stats/stocks-binani-industries-share-price-nse-bse-s0004529,Binani Industries,BINANIIND
1476,https://www.livemint.com/market/market-stats/stocks-sri-adhikari-brothers-television-share-price-nse-bse-s0004530,Sri Adhikari Brothers Television,SABTNL
1477,https://www.livemint.com/market/market-stats/stocks-vaswani-industries-share-price-nse-bse-s0004531,Vaswani Industries,VASWANI
1478,https://www.livemint.com/market/market-stats/stocks-sambhaav-media-share-price-nse-bse-s0004532,Sambhaav Media,SAMBHAAV
1479,https://www.livemint.com/market/market-stats/stocks-palash-securities-share-price-nse-bse-s0004533,Palash Securities,PALASHSECU
1480,https://www.livemint.com/market/market-stats/stocks-mro-tek-realty-share-price-nse-bse-s0004534,MRO Tek Realty,MRO-TEK
1481,https://www.livemint.com/market/market-stats/stocks-shekhawati-poly-yarn-share-price-nse-bse-s0004535,Shekhawati Poly Yarn,SPYL
1482,https://www.livemint.com/market/market-stats/stocks-twentyfirst-century-management-share-price-nse-bse-s0004536,Twentyfirst Century Management,21STCENMGM
1483,https://www.livemint.com/market/market-stats/stocks-radaan-mediaworks-india-share-price-nse-bse-s0004537,Radaan Mediaworks India,RADAAN
1484,https://www.livemint.com/market/market-stats/stocks-leel-electricals-share-price-nse-bse-s0004538,Leel Electricals,LEEL
1485,https://www.livemint.com/market/market-stats/stocks-cox-kings-financial-service-share-price-nse-bse-s0004539,Cox &amp; Kings Financial Service,CKFSL
1486,https://www.livemint.com/market/market-stats/stocks-bafnapharm-share-price-nse-bse-s0004540,Bafnapharm,BAFNAPH
1487,https://www.livemint.com/market/market-stats/stocks-orient-press-share-price-nse-bse-s0004542,Orient Press,ORIENTLTD
1488,https://www.livemint.com/market/market-stats/stocks-nitin-fire-protection-industries-share-price-nse-bse-s0004544,Nitin Fire Protection Industries,NITINFIRE
1489,https://www.livemint.com/market/market-stats/stocks-lotus-eye-hospital-institute-share-price-nse-bse-s0004545,Lotus Eye Hospital &amp; Institute,LOTUSEYE
1490,https://www.livemint.com/market/market-stats/stocks-national-steel-agro-indu-share-price-nse-bse-s0004549,National Steel &amp; Agro Indu,National Steel & Agro Indu
1491,https://www.livemint.com/market/market-stats/stocks-thomas-scott-india-share-price-nse-bse-s0004550,Thomas Scott India,THOMASCOTT
1492,https://www.livemint.com/market/market-stats/stocks-tci-finance-share-price-nse-bse-s0004551,TCI Finance,TCIFINANCE
1493,https://www.livemint.com/market/market-stats/stocks-cinevista-share-price-nse-bse-s0004552,Cinevista,CINEVISTA
1494,https://www.livemint.com/market/market-stats/stocks-melstar-information-technolog-share-price-nse-bse-s0004553,Melstar Information Technolog,MELSTAR
1495,https://www.livemint.com/market/market-stats/stocks-mohit-industries-share-price-nse-bse-s0004554,Mohit Industries,MOHITIND
1496,https://www.livemint.com/market/market-stats/stocks-transwarranty-finance-share-price-nse-bse-s0004555,Transwarranty Finance,TFL
1497,https://www.livemint.com/market/market-stats/stocks-soma-textiles-industries-share-price-nse-bse-s0004556,Soma Textiles &amp; Industries,SOMATEX
1498,https://www.livemint.com/market/market-stats/stocks-unity-infraprojects-share-price-nse-bse-s0004558,Unity Infraprojects,UNITY
1499,https://www.livemint.com/market/market-stats/stocks-euro-multivision-share-price-nse-bse-s0004560,Euro Multivision,EUROMULTI
1500,https://www.livemint.com/market/market-stats/stocks-tijaria-polypipes-share-price-nse-bse-s0004561,Tijaria Polypipes,TIJARIA
1501,https://www.livemint.com/market/market-stats/stocks-gujarat-lease-financing-share-price-nse-bse-s0004562,Gujarat Lease Financing,GLFL
1502,https://www.livemint.com/market/market-stats/stocks-integra-essentia-share-price-nse-bse-s0004566,Integra Essentia,INTEGRA
1503,https://www.livemint.com/market/market-stats/stocks-sands-power-switchgears-share-price-nse-bse-s0004568,Sands Power Switchgears,S&SPOWER
1504,https://www.livemint.com/market/market-stats/stocks-euro-ceramics-share-price-nse-bse-s0004569,Euro Ceramics,EUROCERA
1505,https://www.livemint.com/market/market-stats/stocks-mic-electronics-share-price-nse-bse-s0004570,Mic Electronics,MICEL
1506,https://www.livemint.com/market/market-stats/stocks-gacm-technologies-share-price-nse-bse-s0004571,GACM Technologies,GATECH
1507,https://www.livemint.com/market/market-stats/stocks-consolidated-construction-consortium-share-price-nse-bse-s0004572,Consolidated Construction Consortium,CCCL
1508,https://www.livemint.com/market/market-stats/stocks-nu-tek-india-share-price-nse-bse-s0004573,Nu Tek India,NUTEK
1509,https://www.livemint.com/market/market-stats/stocks-hb-stockholdings-share-price-nse-bse-s0004574,Hb Stockholdings,HBSL
1510,https://www.livemint.com/market/market-stats/stocks-jumbo-bag-share-price-nse-bse-s0004575,Jumbo Bag,JUMBO
1511,https://www.livemint.com/market/market-stats/stocks-parenteral-drugs-india-share-price-nse-bse-s0004576,Parenteral Drugs India,PDPL
1512,https://www.livemint.com/market/market-stats/stocks-easun-reyrolle-share-price-nse-bse-s0004577,Easun Reyrolle,EASUNREYRL
1513,https://www.livemint.com/market/market-stats/stocks-ksk-energy-ventures-share-price-nse-bse-s0004578,KSK Energy Ventures,KSK
1514,https://www.livemint.com/market/market-stats/stocks-premier-share-price-nse-bse-s0004579,Premier,PREMIER
1515,https://www.livemint.com/market/market-stats/stocks-ortel-communications-share-price-nse-bse-s0004580,Ortel Communications,ORTEL
1516,https://www.livemint.com/market/market-stats/stocks-impex-ferro-tech-share-price-nse-bse-s0004581,Impex Ferro Tech,IMPEXFERRO
1517,https://www.livemint.com/market/market-stats/stocks-gb-global-share-price-nse-bse-s0004584,GB Global,GBGLOBAL
1518,https://www.livemint.com/market/market-stats/stocks-orchid-pharma-share-price-nse-bse-s0004586,Orchid Pharma,ORCHPHARMA
1519,https://www.livemint.com/market/market-stats/stocks-ramgopal-polytex-share-price-nse-bse-s0004587,Ramgopal Polytex,Ramgopal Polytex
1520,https://www.livemint.com/market/market-stats/stocks-univa-foods-share-price-nse-bse-s0004588,Univa Foods,UNIVAFOODS
1521,https://www.livemint.com/market/market-stats/stocks-infomedia-press-share-price-nse-bse-s0004589,Infomedia Press,INFOMEDIA
1522,https://www.livemint.com/market/market-stats/stocks-diamond-power-infrastructure-share-price-nse-bse-s0004590,Diamond Power Infrastructure,DIACABS
1523,https://www.livemint.com/market/market-stats/stocks-salona-cotspin-share-price-nse-bse-s0004591,Salona Cotspin,SALONA
1524,https://www.livemint.com/market/market-stats/stocks-visagar-polytex-share-price-nse-bse-s0004592,Visagar Polytex,VIVIDHA
1525,https://www.livemint.com/market/market-stats/stocks-shah-metacorp-share-price-nse-bse-s0004593,Shah Metacorp,SHAH
1526,https://www.livemint.com/market/market-stats/stocks-rajdarshan-industries-share-price-nse-bse-s0004594,Rajdarshan Industries,ARENTERP
1527,https://www.livemint.com/market/market-stats/stocks-next-mediaworks-share-price-nse-bse-s0004595,Next Mediaworks,NEXTMEDIA
1528,https://www.livemint.com/market/market-stats/stocks-nagreeka-capital-infra-share-price-nse-bse-s0004596,Nagreeka Capital &amp; Infra,NAGREEKCAP
1529,https://www.livemint.com/market/market-stats/stocks-landmark-property-development-share-price-nse-bse-s0004597,Landmark Property Development,LPDC
1530,https://www.livemint.com/market/market-stats/stocks-creative-eye-share-price-nse-bse-s0004598,Creative Eye,CREATIVEYE
1531,https://www.livemint.com/market/market-stats/stocks-ashapura-intimates-fashion-share-price-nse-bse-s0004601,Ashapura Intimates Fashion,AIFL
1532,https://www.livemint.com/market/market-stats/stocks-lakshmi-precision-screws-share-price-nse-bse-s0004602,Lakshmi Precision Screws,LAKPRE
1533,https://www.livemint.com/market/market-stats/stocks-eurotex-industries-exports-share-price-nse-bse-s0004605,Eurotex Industries &amp; Exports,EUROTEXIND
1534,https://www.livemint.com/market/market-stats/stocks-dolphin-offshore-enterprises-india-share-price-nse-bse-s0004606,Dolphin Offshore Enterprises India,DOLPHIN
1535,https://www.livemint.com/market/market-stats/stocks-cyber-media-india-share-price-nse-bse-s0004607,Cyber Media India,CYBERMEDIA
1536,https://www.livemint.com/market/market-stats/stocks-barak-valley-cements-share-price-nse-bse-s0004608,Barak Valley Cements,BVCL
1537,https://www.livemint.com/market/market-stats/stocks-nk-industries-share-price-nse-bse-s0004609,Nk Industries,NKIND
1538,https://www.livemint.com/market/market-stats/stocks-sathavahana-ispat-share-price-nse-bse-s0004610,Sathavahana Ispat,SATHAISPAT
1539,https://www.livemint.com/market/market-stats/stocks-blue-coast-hotels-share-price-nse-bse-s0004611,Blue Coast Hotels,BLUECOAST
1540,https://www.livemint.com/market/market-stats/stocks-winsome-yarns-share-price-nse-bse-s0004613,Winsome Yarns,WINSOME
1541,https://www.livemint.com/market/market-stats/stocks-adroit-infotech-share-price-nse-bse-s0004614,Adroit Infotech,ADROITINFO
1542,https://www.livemint.com/market/market-stats/stocks-icsa-india-share-price-nse-bse-s0004615,Icsa India,ICSA
1543,https://www.livemint.com/market/market-stats/stocks-diligent-media-corporation-share-price-nse-bse-s0004617,Diligent Media Corporation,DNAMEDIA
1544,https://www.livemint.com/market/market-stats/stocks-mvl-share-price-nse-bse-s0004618,MVL,MVL
1545,https://www.livemint.com/market/market-stats/stocks-teamo-productions-hq-share-price-nse-bse-s0004619,Teamo Productions HQ,TPHQ
1546,https://www.livemint.com/market/market-stats/stocks-onelife-capital-advisors-share-price-nse-bse-s0004620,Onelife Capital Advisors,ONELIFECAP
1547,https://www.livemint.com/market/market-stats/stocks-rainbow-paper-share-price-nse-bse-s0004621,Rainbow Paper,RAINBOWPAP
1548,https://www.livemint.com/market/market-stats/stocks-gujarat-raffia-industries-share-price-nse-bse-s0004622,Gujarat Raffia Industries,GUJRAFFIA
1549,https://www.livemint.com/market/market-stats/stocks-techindia-nirman-share-price-nse-bse-s0004623,Techindia Nirman,TECHIN
1550,https://www.livemint.com/market/market-stats/stocks-blue-blends-india-share-price-nse-bse-s0004624,Blue Blends India,BLUEBLENDS
1551,https://www.livemint.com/market/market-stats/stocks-grand-foundry-share-price-nse-bse-s0004625,Grand Foundry,GFSTEELS
1552,https://www.livemint.com/market/market-stats/stocks-regency-ceramics-share-price-nse-bse-s0004627,Regency Ceramics,REGENCERAM
1553,https://www.livemint.com/market/market-stats/stocks-shyam-telecom-share-price-nse-bse-s0004628,Shyam Telecom,SHYAMTEL
1554,https://www.livemint.com/market/market-stats/stocks-dcm-financial-services-share-price-nse-bse-s0004629,DCM Financial Services,DCMFINSERV
1555,https://www.livemint.com/market/market-stats/stocks-blue-chip-india-share-price-nse-bse-s0004632,Blue Chip India,BLUECHIP
1556,https://www.livemint.com/market/market-stats/stocks-kanani-industries-share-price-nse-bse-s0004634,Kanani Industries,KANANIIND
1557,https://www.livemint.com/market/market-stats/stocks-tantia-construction-share-price-nse-bse-s0004635,Tantia Construction,TCLCONS
1558,https://www.livemint.com/market/market-stats/stocks-celestial-biolabs-share-price-nse-bse-s0004636,Celestial Biolabs,CELESTIAL
1559,https://www.livemint.com/market/market-stats/stocks-metkore-alloys-industries-share-price-nse-bse-s0004638,Metkore Alloys &amp; Industries,METKORE
1560,https://www.livemint.com/market/market-stats/stocks-tarapur-transformers-share-price-nse-bse-s0004640,Tarapur Transformers,TARAPUR
1561,https://www.livemint.com/market/market-stats/stocks-bharatiya-global-infomedia-share-price-nse-bse-s0004642,Bharatiya Global Infomedia,BGLOBAL
1562,https://www.livemint.com/market/market-stats/stocks-apoorva-leasing-finance-investment-company-share-price-nse-bse-s0004643,Apoorva Leasing Finance &amp; Investment Company,Apoorva Leasing Finance & Investment Company
1563,https://www.livemint.com/market/market-stats/stocks-medico-intercontinental-share-price-nse-bse-s0004644,Medico Intercontinental,Medico Intercontinental
1564,https://www.livemint.com/market/market-stats/stocks-aban-offshore-prf-share-price-nse-bse-s0004645,Aban Offshore PRF,Aban Offshore PRF
1565,https://www.livemint.com/market/market-stats/stocks-capfin-india-share-price-nse-bse-s0004646,Capfin India,Capfin India
1566,https://www.livemint.com/market/market-stats/stocks-decillion-finance-share-price-nse-bse-s0004647,Decillion Finance,Decillion Finance
1567,https://www.livemint.com/market/market-stats/stocks-dalmia-industrial-development-share-price-nse-bse-s0004648,Dalmia Industrial Development,Dalmia Industrial Development
1568,https://www.livemint.com/market/market-stats/stocks-unifinz-capital-india-share-price-nse-bse-s0004650,Unifinz Capital India,Unifinz Capital India
1569,https://www.livemint.com/market/market-stats/stocks-aban-offshore-prf-share-price-nse-bse-s0004652,Aban Offshore PRF,Aban Offshore PRF
1570,https://www.livemint.com/market/market-stats/stocks-infrastructure-leasing-financial-services-prf-share-price-nse-bse-s0004654,Infrastructure Leasing &amp; Financial Services PRF,Infrastructure Leasing & Financial Services PRF
1571,https://www.livemint.com/market/market-stats/stocks-infrastructure-leasing-financial-services-prf-share-price-nse-bse-s0004655,Infrastructure Leasing &amp; Financial Services PRF,Infrastructure Leasing & Financial Services PRF
1572,https://www.livemint.com/market/market-stats/stocks-infrastructure-leasing-financial-services-prf-share-price-nse-bse-s0004656,Infrastructure Leasing &amp; Financial Services PRF,Infrastructure Leasing & Financial Services PRF
1573,https://www.livemint.com/market/market-stats/stocks-infrastructure-leasing-financial-services-prf-share-price-nse-bse-s0004657,Infrastructure Leasing &amp; Financial Services PRF,Infrastructure Leasing & Financial Services PRF
1574,https://www.livemint.com/market/market-stats/stocks-infrastructure-leasing-financial-services-prf-share-price-nse-bse-s0004658,Infrastructure Leasing &amp; Financial Services PRF,Infrastructure Leasing & Financial Services PRF
1575,https://www.livemint.com/market/market-stats/stocks-smart-finsec-share-price-nse-bse-s0004659,Smart Finsec,Smart Finsec
1576,https://www.livemint.com/market/market-stats/stocks-sharanam-infrapro-trading-share-price-nse-bse-s0004660,Sharanam Infrapro &amp; Trading,Sharanam Infrapro & Trading
1577,https://www.livemint.com/market/market-stats/stocks-premier-synthetics-prf-share-price-nse-bse-s0004661,Premier Synthetics PRF,Premier Synthetics PRF
1578,https://www.livemint.com/market/market-stats/stocks-rotographics-india-share-price-nse-bse-s0004662,Rotographics (India),Rotographics (India)
1579,https://www.livemint.com/market/market-stats/stocks-valiant-organics-prf-share-price-nse-bse-s0004666,Valiant Organics PRF,Valiant Organics PRF
1580,https://www.livemint.com/market/market-stats/stocks-gitanjali-gems-share-price-nse-bse-s0004667,Gitanjali Gems,GITANJALI
1581,https://www.livemint.com/market/market-stats/stocks-bharati-defence-infrastructure-share-price-nse-bse-s0004668,Bharati Defence &amp; Infrastructure,BHARATIDIL
1582,https://www.livemint.com/market/market-stats/stocks-pratibha-industries-share-price-nse-bse-s0004672,Pratibha Industries,PRATIBHA
1583,https://www.livemint.com/market/market-stats/stocks-jain-studios-share-price-nse-bse-s0004676,Jain Studios,JAINSTUDIO
1584,https://www.livemint.com/market/market-stats/stocks-pincon-spirit-share-price-nse-bse-s0004677,Pincon Spirit,PINCON
1585,https://www.livemint.com/market/market-stats/stocks-lakshmi-energy-foods-share-price-nse-bse-s0004678,Lakshmi Energy &amp; Foods,LAKSHMIEFL
1586,https://www.livemint.com/market/market-stats/stocks-jik-industries-share-price-nse-bse-s0004680,JIK Industries,JIKIND
1587,https://www.livemint.com/market/market-stats/stocks-ambica-agarbathies-aroma-share-price-nse-bse-s0004682,Ambica Agarbathies &amp; Aroma,AMBICAAGAR
1588,https://www.livemint.com/market/market-stats/stocks-equippp-social-impact-technologies-share-price-nse-bse-s0004683,Equippp Social Impact Technologies,UIPPP
1589,https://www.livemint.com/market/market-stats/stocks-gangotri-textiles-share-price-nse-bse-s0004685,Gangotri Textiles,GANGOTRI
1590,https://www.livemint.com/market/market-stats/stocks-visu-international-share-price-nse-bse-s0004686,Visu International,VISUINTL
1591,https://www.livemint.com/market/market-stats/stocks-indinfravit-trust-share-price-nse-bse-s0004687,Indinfravit Trust,INDINFR
1592,https://www.livemint.com/market/market-stats/stocks-k-lifestyle-industries-share-price-nse-bse-s0004688,K Lifestyle &amp; Industries,SHREEKRPOL
1593,https://www.livemint.com/market/market-stats/stocks-amit-spinning-industries-share-price-nse-bse-s0004691,Amit Spinning Industries,ASIL
1594,https://www.livemint.com/market/market-stats/stocks-ds-kulkarni-developers-share-price-nse-bse-s0004692,DS Kulkarni Developers,DSKULKARNI
1595,https://www.livemint.com/market/market-stats/stocks-quintegra-solutions-share-price-nse-bse-s0004699,Quintegra Solutions,QUINTEGRA
1596,https://www.livemint.com/market/market-stats/stocks-valecha-engineering-share-price-nse-bse-s0004700,Valecha Engineering,VALECHAENG
1597,https://www.livemint.com/market/market-stats/stocks-visesh-infotecnics-share-price-nse-bse-s0004701,Visesh Infotecnics,VISESHINFO
1598,https://www.livemint.com/market/market-stats/stocks-popees-cares-share-price-nse-bse-s0004702,POPEES CARES,SSLFINANCE
1599,https://www.livemint.com/market/market-stats/stocks-rajasthan-petro-synthetics-share-price-nse-bse-s0004703,Rajasthan Petro Synthetics,RAJASPETRO
1600,https://www.livemint.com/market/market-stats/stocks-modern-threads-india-share-price-nse-bse-s0004704,Modern Threads India,Modern Threads India
1601,https://www.livemint.com/market/market-stats/stocks-rajvir-industries-share-price-nse-bse-s0004705,Rajvir Industries,RAJVIR
1602,https://www.livemint.com/market/market-stats/stocks-abhishek-corparation-share-price-nse-bse-s0004706,Abhishek Corparation,ABHISHEK
1603,https://www.livemint.com/market/market-stats/stocks-tulsi-extrusions-share-price-nse-bse-s0004707,Tulsi Extrusions,TULSI
1604,https://www.livemint.com/market/market-stats/stocks-atn-international-share-price-nse-bse-s0004710,ATN International,ATNINTER
1605,https://www.livemint.com/market/market-stats/stocks-atcom-technologies-share-price-nse-bse-s0004712,Atcom Technologies,ATCOM
1606,https://www.livemint.com/market/market-stats/stocks-icds-share-price-nse-bse-s0004713,ICDS,ICDSLTD
1607,https://www.livemint.com/market/market-stats/stocks-kavveri-telecom-products-share-price-nse-bse-s0004714,Kavveri Telecom Products,KAVVERITEL
1608,https://www.livemint.com/market/market-stats/stocks-dsj-keep-learning-share-price-nse-bse-s0004716,DSJ Keep Learning,KEEPLEARN
1609,https://www.livemint.com/market/market-stats/stocks-nakoda-share-price-nse-bse-s0004719,Nakoda,NAKODA
1610,https://www.livemint.com/market/market-stats/stocks-paras-petrofils-share-price-nse-bse-s0004720,Paras Petrofils,PARASPETRO
1611,https://www.livemint.com/market/market-stats/stocks-fedders-electric-engineering-share-price-nse-bse-s0004721,Fedders Electric &amp; Engineering,FEDDERELEC
1612,https://www.livemint.com/market/market-stats/stocks-tulsyan-nec-share-price-nse-bse-s0004722,Tulsyan Nec,TULSYAN
1613,https://www.livemint.com/market/market-stats/stocks-cairn-india-share-price-nse-bse-s0004723,Cairn India,Cairn India
1614,https://www.livemint.com/market/market-stats/stocks-sab-events-governance-now-media-share-price-nse-bse-s0004725,Sab Events &amp; Governance Now Media,SABEVENTS
1615,https://www.livemint.com/market/market-stats/stocks-duncans-industries-share-price-nse-bse-s0004726,Duncans Industries,Duncans Industries
1616,https://www.livemint.com/market/market-stats/stocks-resurgere-mines-minerals-india-share-price-nse-bse-s0004727,Resurgere Mines &amp; Minerals India,RMMIL
1617,https://www.livemint.com/market/market-stats/stocks-gujarat-nre-coke-dvr-share-price-nse-bse-s0004728,Gujarat NRE Coke DVR,Gujarat NRE Coke DVR
1618,https://www.livemint.com/market/market-stats/stocks-tamilnadu-telecommunications-share-price-nse-bse-s0004730,Tamilnadu Telecommunications,TNTELE
1619,https://www.livemint.com/market/market-stats/stocks-tecil-chemicals-hydro-power-share-price-nse-bse-s0004731,Tecil Chemicals &amp; Hydro Power,TECILCHEM
1620,https://www.livemint.com/market/market-stats/stocks-sbi-home-finance-share-price-nse-bse-s0004732,SBI Home Finance,SBIHOMEFIN
1621,https://www.livemint.com/market/market-stats/stocks-restaurant-br-share-price-nse-bse-s0004736,RESTAURANT BR,RBA
1622,https://www.livemint.com/market/market-stats/stocks-jindal-cotex-share-price-nse-bse-s0004737,Jindal Cotex,JINDCOT
1623,https://www.livemint.com/market/market-stats/stocks-prudential-sugar-corporation-share-price-nse-bse-s0004739,Prudential Sugar Corporation,PRUDMOULI
1624,https://www.livemint.com/market/market-stats/stocks-value-industries-share-price-nse-bse-s0004740,Value Industries,VALUEIND
1625,https://www.livemint.com/market/market-stats/stocks-norben-tea-exports-share-price-nse-bse-s0004741,Norben Tea &amp; Exports,NORBTEAEXP
1626,https://www.livemint.com/market/market-stats/stocks-lcc-infotech-share-price-nse-bse-s0004742,LCC Infotech,LCCINFOTEC
1627,https://www.livemint.com/market/market-stats/stocks-khaitan-india-share-price-nse-bse-s0004744,Khaitan India,KHAITANLTD
1628,https://www.livemint.com/market/market-stats/stocks-bodhi-tree-multimedia-share-price-nse-bse-s0004746,Bodhi Tree Multimedia,BTML
1629,https://www.livemint.com/market/market-stats/stocks-sigma-solve-share-price-nse-bse-s0004747,Sigma Solve,SIGMA
1630,https://www.livemint.com/market/market-stats/stocks-tarc-share-price-nse-bse-s0004748,TARC,TARC
1631,https://www.livemint.com/market/market-stats/stocks-ravinder-heights-share-price-nse-bse-s0004749,Ravinder Heights,RVHL
1632,https://www.livemint.com/market/market-stats/stocks-central-depository-service-india-share-price-nse-bse-s0004750,Central Depository Service India,CDSL
1633,https://www.livemint.com/market/market-stats/stocks-bse-share-price-nse-bse-s0004751,BSE,BSE
1634,https://www.livemint.com/market/market-stats/stocks-sundaram-finance-holdings-share-price-nse-bse-s0004752,Sundaram Finance Holdings,SUNDARMHLD
